	at	balt	be	de	dk	es	fr	nl	no	se	uk	CH	CZ	HU	IT	PL	SI
t159	0.09395	0.72333	0.02382	0.01431	0.11713	0.14508	0.16881	0.03947	0.17545	0.3273	0.0495	0.00355	0.13953	0.07367	0.04167	0.22463	0.02979
t160	0.08683	0.74165	0.02085	0.01902	0.11359	0.15947	0.1845	0.0427	0.18016	0.33592	0.0522	0.00507	0.20265	0.08882	0.05781	0.2876	0.06244
t161	0.08686	0.7573	0.02438	0.02605	0.11798	0.18127	0.20658	0.05323	0.19622	0.34259	0.05312	0.00907	0.24127	0.11168	0.07326	0.31259	0.08068
t162	0.0764	0.76161	0.024	0.03266	0.11117	0.1913	0.23217	0.06301	0.20708	0.33734	0.05877	0.01686	0.2602	0.1342	0.07797	0.31834	0.08995
t163	0.07877	0.75951	0.02195	0.03499	0.1106	0.21053	0.23949	0.06753	0.22918	0.33678	0.06346	0.02423	0.26324	0.15864	0.07537	0.31024	0.11088
t164	0.07641	0.75198	0.01797	0.03655	0.11166	0.22645	0.23389	0.06779	0.2515	0.33224	0.06641	0.02537	0.25726	0.18034	0.07314	0.2953	0.12086
t165	0.06809	0.73228	0.01833	0.03756	0.11363	0.23543	0.22249	0.05914	0.26507	0.32378	0.06734	0.0215	0.24243	0.19268	0.07169	0.27701	0.12048
t166	0.05487	0.71144	0.02149	0.04135	0.10697	0.24596	0.20747	0.05427	0.27642	0.3045	0.07333	0.0189	0.22896	0.19477	0.06466	0.25319	0.114
t167	0.04841	0.70549	0.03792	0.03596	0.09756	0.24564	0.16641	0.05227	0.31108	0.30822	0.05371	0.02252	0.22699	0.18841	0.06136	0.24735	0.10534
t168	0.04972	0.69316	0.03816	0.04002	0.0855	0.24368	0.16349	0.06227	0.31009	0.2937	0.06034	0.02923	0.22074	0.18023	0.06393	0.24489	0.09948
t169	0.05658	0.67658	0.03815	0.04245	0.07284	0.24847	0.1665	0.06947	0.29754	0.28597	0.06884	0.03372	0.21876	0.16507	0.07046	0.24271	0.09276
t170	0.05959	0.66062	0.03643	0.04473	0.06095	0.25701	0.17546	0.06998	0.28067	0.27642	0.06611	0.03467	0.21758	0.13967	0.07879	0.24486	0.08376
t171	0.06377	0.64318	0.03297	0.04691	0.06131	0.26966	0.1868	0.0713	0.26431	0.2613	0.06673	0.03307	0.21949	0.10671	0.09012	0.24196	0.0738
t172	0.06852	0.6185	0.03088	0.04921	0.05922	0.27968	0.192	0.07827	0.2396	0.24413	0.06959	0.02848	0.21588	0.07458	0.0975	0.24959	0.07104
t173	0.07615	0.60173	0.03134	0.05002	0.06065	0.29518	0.19932	0.084	0.20523	0.23714	0.0776	0.0264	0.21433	0.05635	0.10154	0.25501	0.07597
t174	0.08592	0.58998	0.03384	0.05079	0.06523	0.30647	0.20888	0.08498	0.19852	0.22473	0.08203	0.03004	0.2193	0.04909	0.10413	0.25964	0.08217
t175	0.10316	0.59482	0.03793	0.05307	0.07179	0.32241	0.20984	0.08481	0.20792	0.21906	0.08587	0.03525	0.23123	0.0544	0.10483	0.26463	0.08605
t176	0.12401	0.58489	0.03491	0.05629	0.07519	0.34722	0.20602	0.09314	0.20852	0.21192	0.09146	0.03466	0.2309	0.0631	0.09999	0.27081	0.07345
t177	0.13836	0.57156	0.03166	0.05967	0.07208	0.37898	0.19497	0.09885	0.19548	0.20741	0.09188	0.02591	0.19563	0.0567	0.08691	0.27758	0.03769
t178	0.14845	0.55968	0.02992	0.06062	0.06583	0.3938	0.17049	0.08484	0.17628	0.19864	0.09121	0.01047	0.16337	0.05667	0.08266	0.2812	0.02102
t179	0.16741	0.57599	0.04729	0.06092	0.06032	0.44002	0.1033	0.06128	0.1662	0.20029	0.10755	0.0019	0.15606	0.0613	0.07463	0.28664	0.01349
t180	0.18942	0.55616	0.04301	0.0634	0.05628	0.43471	0.09254	0.06344	0.16434	0.18928	0.10067	0.00023	0.1763	0.06131	0.06504	0.30102	0.00886
t181	0.22244	0.55643	0.03576	0.06595	0.05897	0.45278	0.08355	0.06473	0.1815	0.17726	0.10338	0.00146	0.17127	0.06316	0.05562	0.31902	0.00669
t182	0.27921	0.55561	0.03077	0.07108	0.06566	0.48096	0.08641	0.06932	0.18955	0.15842	0.10543	0.00364	0.16444	0.06528	0.04845	0.33022	0.0069
t183	0.30384	0.5533	0.02659	0.08181	0.07522	0.50662	0.0887	0.08038	0.19753	0.15412	0.10791	0.00387	0.1798	0.07117	0.04457	0.36186	0.00997
t184	0.35968	0.54974	0.02615	0.08883	0.092	0.51322	0.09869	0.09568	0.19777	0.15316	0.10431	0.0043	0.23367	0.09463	0.04918	0.40456	0.01023
t185	0.41857	0.55669	0.03219	0.09366	0.12082	0.52704	0.13469	0.1376	0.18325	0.15142	0.10819	0.005	0.25459	0.11021	0.05582	0.44227	0.00821
t186	0.46721	0.55333	0.04652	0.09373	0.13547	0.5364	0.16047	0.15096	0.16187	0.1421	0.11204	0.00449	0.24433	0.11952	0.06034	0.46298	0.00459
t187	0.50504	0.53814	0.06319	0.08762	0.13787	0.5458	0.1677	0.14797	0.15012	0.13644	0.12011	0.00964	0.22155	0.13444	0.06391	0.44764	0.00219
t188	0.5393	0.51071	0.07202	0.0803	0.13964	0.53434	0.16111	0.14364	0.14176	0.12762	0.11954	0.0171	0.21025	0.15778	0.06633	0.45569	0.00213
t189	0.55763	0.47669	0.08008	0.07796	0.13033	0.52265	0.15176	0.1345	0.1458	0.11882	0.11797	0.02014	0.20589	0.17989	0.06782	0.45342	0.00111
t190	0.55106	0.44492	0.089	0.07746	0.12073	0.51852	0.14658	0.14098	0.13277	0.11084	0.12294	0.0235	0.19463	0.17062	0.06526	0.44443	0.00044
t191	0.58284	0.41206	0.1395	0.07028	0.12558	0.60764	0.12497	0.15005	0.11025	0.10831	0.10179	0.03595	0.18013	0.12939	0.05978	0.44413	0.0009
t192	0.59881	0.36518	0.15894	0.06839	0.13071	0.57341	0.12011	0.13306	0.1015	0.10405	0.10743	0.04044	0.17112	0.09018	0.05602	0.4338	0.00192
t193	0.61088	0.3437	0.17498	0.0678	0.13461	0.56608	0.11344	0.12843	0.09706	0.09444	0.11061	0.03452	0.17114	0.05896	0.05395	0.42844	0.00341
t194	0.60661	0.32126	0.17096	0.06304	0.14396	0.55979	0.10287	0.13051	0.08054	0.0895	0.11011	0.02623	0.18417	0.04035	0.05251	0.42634	0.00464
t195	0.60465	0.32672	0.15381	0.06412	0.15351	0.55571	0.10016	0.13827	0.06508	0.08602	0.11818	0.02522	0.18786	0.03026	0.05246	0.41326	0.00611
t196	0.61554	0.31326	0.13674	0.06433	0.14528	0.50704	0.09978	0.1448	0.05838	0.08505	0.12805	0.02771	0.17609	0.02678	0.05658	0.38669	0.00478
t197	0.62968	0.2936	0.12424	0.06987	0.13219	0.49702	0.09683	0.15545	0.05815	0.09164	0.13537	0.02964	0.16759	0.02557	0.06405	0.36028	0.00097
t198	0.64301	0.25953	0.11771	0.06626	0.11491	0.43817	0.09587	0.16033	0.06052	0.09643	0.13533	0.03073	0.16203	0.02312	0.0724	0.33794	0.00006
t199	0.63987	0.2372	0.12597	0.06086	0.10087	0.38879	0.09857	0.15949	0.06976	0.10035	0.13612	0.03611	0.15348	0.02278	0.08122	0.30989	0.00003
t200	0.63147	0.21582	0.12661	0.06192	0.09197	0.376	0.1004	0.16624	0.07896	0.11009	0.13186	0.04647	0.13206	0.02932	0.08483	0.27735	0.00006
t201	0.63495	0.23163	0.13313	0.0578	0.09223	0.33847	0.10587	0.18453	0.092	0.12382	0.1238	0.05672	0.09888	0.03463	0.0824	0.24918	0.00018
t202	0.59364	0.29655	0.14542	0.054	0.08601	0.34631	0.10537	0.18657	0.10684	0.10928	0.11522	0.03517	0.07922	0.03357	0.07525	0.24615	0
t203	0.57373	0.27484	0.22172	0.0569	0.08044	0.35936	0.08818	0.13109	0.12752	0.09931	0.09512	0.04108	0.07276	0.02757	0.06843	0.27264	0
t204	0.5507	0.23279	0.21337	0.04674	0.06862	0.30748	0.07619	0.11007	0.13021	0.10478	0.08543	0.05591	0.08764	0.02203	0.06362	0.30365	0.0011
t205	0.51166	0.19129	0.23579	0.04084	0.07572	0.25713	0.07543	0.10872	0.13699	0.11551	0.08108	0.05766	0.10335	0.01876	0.06242	0.35247	0.00285
t206	0.46511	0.16823	0.2596	0.03775	0.08187	0.21178	0.07585	0.11017	0.14143	0.12789	0.08729	0.05037	0.11345	0.0147	0.06467	0.38675	0.00045
t207	0.46984	0.12215	0.26754	0.03582	0.0855	0.18022	0.07889	0.12082	0.14023	0.15518	0.08526	0.04252	0.11783	0.00977	0.06644	0.40562	0.00001
t208	0.42557	0.08658	0.24669	0.03798	0.09133	0.12878	0.07946	0.14032	0.14402	0.17043	0.07132	0.05026	0.14558	0.01057	0.07535	0.4186	0.00003
t209	0.37358	0.08594	0.23594	0.04123	0.09665	0.09377	0.09309	0.17195	0.14445	0.18609	0.06116	0.06064	0.16617	0.01792	0.08553	0.42376	0.00017
t210	0.3292	0.10216	0.20977	0.04395	0.09942	0.07825	0.10877	0.18791	0.1474	0.19803	0.05737	0.06587	0.17691	0.02518	0.09682	0.4453	0.00041
t211	0.28938	0.10957	0.20148	0.04198	0.10289	0.07232	0.11885	0.18182	0.14787	0.22231	0.05866	0.05873	0.17485	0.0305	0.11146	0.46894	0.00003
t212	0.25064	0.12499	0.19861	0.04087	0.10117	0.07826	0.11972	0.16967	0.15046	0.24039	0.05965	0.04641	0.17279	0.03654	0.12535	0.46737	0
t213	0.20168	0.1278	0.1941	0.03901	0.09649	0.08463	0.11576	0.14841	0.15877	0.25451	0.06158	0.03827	0.16908	0.04323	0.13816	0.46249	0.00003
t214	0.14901	0.09836	0.17845	0.03711	0.08305	0.0694	0.11244	0.13524	0.16058	0.25942	0.06472	0.02899	0.17433	0.05045	0.13645	0.45771	0.00208
t215	0.11786	0.07136	0.20683	0.03512	0.07309	0.05532	0.10292	0.0958	0.19278	0.24571	0.05456	0.01976	0.18147	0.05326	0.12464	0.43881	0.00801
t216	0.09494	0.05953	0.22642	0.03207	0.0625	0.05038	0.11192	0.09194	0.16595	0.23519	0.0452	0.01233	0.18024	0.05512	0.11451	0.42851	0.01532
t217	0.07173	0.05261	0.21612	0.03085	0.05396	0.0574	0.11051	0.09881	0.15275	0.2266	0.04366	0.00807	0.18552	0.05936	0.10547	0.41036	0.02528
t218	0.0593	0.04829	0.19723	0.03148	0.05181	0.06234	0.10958	0.1108	0.16371	0.2175	0.03939	0.00643	0.18203	0.06635	0.09806	0.39234	0.03143
t219	0.04872	0.05003	0.1942	0.02956	0.05226	0.03437	0.11437	0.11776	0.16661	0.21331	0.03956	0.00474	0.17588	0.07069	0.09454	0.37837	0.03139
t220	0.03713	0.05396	0.17001	0.02765	0.05082	0.01895	0.11702	0.11936	0.16527	0.2213	0.0444	0.00334	0.17147	0.06832	0.10346	0.3414	0.03029
t221	0.0309	0.06321	0.14349	0.0302	0.04926	0.01698	0.11783	0.11026	0.15547	0.22957	0.03746	0.00514	0.17367	0.06124	0.12042	0.30936	0.03305
t222	0.02966	0.07138	0.13011	0.03177	0.05323	0.01837	0.11958	0.09869	0.14932	0.24794	0.04501	0.01129	0.16933	0.05255	0.13564	0.28611	0.04025
t223	0.03066	0.06736	0.13194	0.03429	0.06085	0.0191	0.12485	0.09019	0.14146	0.2591	0.05663	0.01719	0.16494	0.04531	0.14456	0.27249	0.05225
t224	0.03327	0.05387	0.13115	0.03443	0.06724	0.02172	0.12252	0.08807	0.13386	0.26547	0.064	0.02233	0.16312	0.03012	0.13791	0.26	0.06869
t225	0.03347	0.05379	0.14462	0.03182	0.06945	0.03189	0.11613	0.08377	0.12547	0.26359	0.07323	0.02098	0.13455	0.01844	0.13289	0.23995	0.04632
t226	0.02856	0.05874	0.16101	0.03264	0.06605	0.0354	0.11219	0.06939	0.12031	0.2519	0.09521	0.01386	0.11892	0.01751	0.12421	0.2378	0.02394
t227	0.02514	0.05568	0.20426	0.02607	0.05074	0.03844	0.10785	0.04983	0.11441	0.23795	0.10155	0.00656	0.13235	0.02066	0.10381	0.23909	0.02444
t228	0.02249	0.05759	0.19247	0.02726	0.05057	0.02622	0.12005	0.03921	0.09478	0.23157	0.12456	0.00772	0.14437	0.01741	0.08898	0.23922	0.01955
t229	0.02298	0.05828	0.17298	0.03035	0.05392	0.01575	0.13679	0.02955	0.08438	0.216	0.16091	0.01418	0.14445	0.01162	0.08108	0.24627	0.01655
t230	0.02769	0.06534	0.19777	0.03821	0.06147	0.00934	0.15608	0.02621	0.08557	0.20352	0.17928	0.01937	0.13051	0.00781	0.08089	0.26876	0.01566
t231	0.03483	0.08119	0.21575	0.03964	0.07097	0.01356	0.16737	0.01916	0.09128	0.19832	0.18881	0.02195	0.13409	0.01342	0.08327	0.31199	0.0231
t232	0.04473	0.10851	0.20197	0.04403	0.07998	0.02347	0.18204	0.01716	0.09844	0.20276	0.19134	0.01937	0.16158	0.033	0.08953	0.34068	0.04113
t233	0.06084	0.12345	0.2005	0.05804	0.08487	0.03124	0.1902	0.0194	0.10337	0.20732	0.22251	0.012	0.1797	0.06004	0.09124	0.37349	0.06691
t234	0.06342	0.12877	0.23567	0.07068	0.08762	0.0427	0.20432	0.02052	0.11061	0.2008	0.22752	0.00702	0.19804	0.08744	0.08809	0.41415	0.08972
t235	0.06511	0.12284	0.25083	0.0753	0.08792	0.05221	0.19649	0.01952	0.11647	0.1954	0.24681	0.00366	0.21443	0.11256	0.08148	0.46673	0.09472
t236	0.05947	0.1228	0.242	0.07409	0.07968	0.06504	0.18601	0.01896	0.12745	0.1962	0.27456	0.00249	0.22272	0.13071	0.07569	0.50211	0.10631
t237	0.05571	0.1363	0.21987	0.06689	0.07498	0.07682	0.1664	0.01855	0.13601	0.19605	0.28517	0.0062	0.2255	0.14078	0.07256	0.52055	0.11575
t238	0.06376	0.15546	0.20147	0.06396	0.0706	0.08811	0.14768	0.01561	0.15483	0.19076	0.29569	0.02299	0.21909	0.14877	0.0721	0.54317	0.10935
t239	0.06205	0.1842	0.20841	0.06662	0.07054	0.09441	0.12133	0.00998	0.16237	0.18398	0.25222	0.04279	0.20446	0.14819	0.07204	0.5736	0.10776
t240	0.06589	0.20497	0.17455	0.06828	0.06496	0.08818	0.1235	0.00913	0.16355	0.19087	0.25693	0.04838	0.19719	0.12776	0.07262	0.60344	0.10406
t241	0.07108	0.23425	0.12983	0.06683	0.06331	0.08091	0.12663	0.01002	0.18383	0.19967	0.25098	0.03987	0.20169	0.09194	0.07389	0.63682	0.10172
t242	0.07634	0.24595	0.10293	0.06687	0.06273	0.0715	0.11674	0.01146	0.20551	0.20668	0.24111	0.02481	0.21327	0.05749	0.07575	0.63269	0.09993
t243	0.07837	0.24697	0.10199	0.05557	0.05878	0.06462	0.10564	0.00822	0.23665	0.20991	0.2319	0.01129	0.21547	0.03462	0.07763	0.63717	0.10112
t244	0.08465	0.26147	0.10399	0.05409	0.05556	0.06709	0.11243	0.00491	0.24893	0.21162	0.24307	0.00404	0.21015	0.02251	0.08193	0.62802	0.10475
t245	0.09193	0.2729	0.08441	0.05325	0.05653	0.0798	0.11051	0.00614	0.25438	0.21268	0.25612	0.00528	0.21011	0.01942	0.08605	0.61659	0.10909
t246	0.09952	0.26498	0.07233	0.05305	0.05861	0.08923	0.10492	0.00782	0.25643	0.20919	0.25007	0.01792	0.21176	0.023	0.09022	0.61374	0.11428
t247	0.09627	0.28488	0.06859	0.05093	0.06088	0.10144	0.09077	0.00643	0.24901	0.20126	0.24366	0.03211	0.21746	0.02954	0.09554	0.59583	0.12155
t248	0.08449	0.35193	0.06496	0.04757	0.06044	0.11543	0.07623	0.00887	0.2527	0.19244	0.24598	0.0347	0.21039	0.03463	0.09377	0.57878	0.09622
t249	0.08454	0.40122	0.06173	0.04435	0.05877	0.13248	0.06674	0.01237	0.26552	0.18835	0.26524	0.02997	0.19169	0.05167	0.09235	0.58627	0.06675
t250	0.09501	0.41777	0.05287	0.03863	0.05532	0.14809	0.05834	0.01512	0.26771	0.1863	0.2851	0.01802	0.18665	0.06704	0.09548	0.5891	0.06285
t251	0.10766	0.43856	0.05832	0.02922	0.05732	0.15577	0.05057	0.01152	0.24806	0.19514	0.28657	0.00345	0.19758	0.05605	0.08502	0.59844	0.04182
t252	0.09786	0.44915	0.0519	0.02466	0.04488	0.14726	0.04329	0.01351	0.2266	0.17828	0.32428	0.00117	0.20289	0.03891	0.0747	0.60398	0.024
t253	0.09964	0.46278	0.05296	0.02318	0.03825	0.14263	0.03954	0.01386	0.21405	0.16209	0.36971	0.00036	0.19284	0.02885	0.06858	0.61217	0.01206
t254	0.0933	0.43588	0.0518	0.02283	0.03359	0.14719	0.03746	0.01505	0.21263	0.15985	0.41474	0.00006	0.17862	0.02902	0.06694	0.60719	0.0083
t255	0.12073	0.42789	0.05191	0.02381	0.03441	0.14874	0.03599	0.01822	0.21409	0.1645	0.45533	0.00008	0.18631	0.05716	0.0686	0.64078	0.01041
t256	0.14791	0.4138	0.05474	0.02653	0.0396	0.14338	0.03433	0.03157	0.20412	0.17739	0.46811	0.00004	0.22061	0.12556	0.07474	0.65466	0.01885
t257	0.15555	0.40971	0.05678	0.02945	0.04829	0.14695	0.0353	0.05361	0.1907	0.1947	0.48397	0.00213	0.23768	0.18028	0.07697	0.64833	0.03518
t258	0.13551	0.39611	0.0636	0.03109	0.04667	0.14976	0.04267	0.07541	0.18121	0.20871	0.49698	0.01236	0.23895	0.2031	0.07726	0.64772	0.0493
t259	0.12145	0.38313	0.06928	0.03091	0.04249	0.14818	0.04748	0.08976	0.17526	0.21245	0.51139	0.02442	0.23155	0.19895	0.0784	0.63379	0.06066
t260	0.17677	0.35672	0.07034	0.02986	0.03523	0.15234	0.05201	0.09808	0.17135	0.20116	0.52907	0.0308	0.20949	0.16389	0.08094	0.6215	0.06146
t261	0.21776	0.34052	0.06781	0.03028	0.0297	0.16953	0.05788	0.10849	0.15929	0.18602	0.56012	0.03265	0.19147	0.12248	0.08481	0.60965	0.06359
t262	0.17888	0.34479	0.06369	0.02972	0.02665	0.19371	0.06259	0.11331	0.14626	0.17298	0.58502	0.03507	0.19804	0.08993	0.08997	0.59219	0.06997
t263	0.16922	0.35716	0.05697	0.02139	0.0236	0.16742	0.06189	0.10725	0.1462	0.16213	0.57964	0.04078	0.20703	0.06397	0.09373	0.56007	0.0752
t264	0.18195	0.3632	0.05197	0.02026	0.02309	0.16799	0.06127	0.13832	0.1377	0.16645	0.58504	0.04613	0.20939	0.04996	0.09493	0.5195	0.08024
t265	0.205	0.35483	0.05009	0.01831	0.02295	0.16773	0.05989	0.16137	0.13772	0.17563	0.59494	0.04913	0.21784	0.04063	0.09515	0.48089	0.08658
t266	0.20511	0.31418	0.05105	0.01841	0.02249	0.17907	0.06156	0.17811	0.13595	0.17576	0.61412	0.04905	0.20374	0.03232	0.09412	0.45153	0.09219
t267	0.17495	0.2561	0.04556	0.0212	0.02378	0.17996	0.06074	0.19059	0.13504	0.17813	0.63316	0.04911	0.19417	0.02468	0.09204	0.42406	0.09871
t268	0.19763	0.22908	0.04421	0.02419	0.025	0.16877	0.06216	0.20625	0.13344	0.17958	0.64773	0.05233	0.1831	0.02092	0.09265	0.3941	0.10008
t269	0.19101	0.21369	0.03765	0.02509	0.02387	0.16056	0.06093	0.22368	0.1309	0.1847	0.66323	0.05335	0.1695	0.02263	0.09688	0.3621	0.10492
t270	0.14599	0.19595	0.03347	0.0247	0.0232	0.16	0.05943	0.2368	0.12609	0.18512	0.67776	0.04845	0.14677	0.0294	0.10285	0.36554	0.10633
t271	0.12766	0.18618	0.03305	0.02487	0.024	0.15313	0.06036	0.25413	0.12354	0.18062	0.6944	0.04134	0.13347	0.04057	0.10757	0.36642	0.10528
t272	0.13773	0.16591	0.03597	0.02715	0.02452	0.15281	0.06426	0.28249	0.12041	0.1765	0.71109	0.03602	0.11896	0.03341	0.1039	0.36569	0.09029
t273	0.16551	0.15521	0.04147	0.03219	0.02382	0.16501	0.06999	0.30008	0.11823	0.16667	0.72173	0.03592	0.10056	0.01924	0.09388	0.36202	0.04956
t274	0.12833	0.15707	0.0393	0.03341	0.02342	0.17458	0.06884	0.3164	0.11412	0.15894	0.72835	0.02502	0.08027	0.01399	0.09864	0.37304	0.02968
t275	0.07643	0.14332	0.03259	0.02335	0.02463	0.17789	0.09401	0.27614	0.11233	0.15656	0.72448	0.01067	0.06169	0.01271	0.08814	0.3664	0.022
t276	0.04361	0.11186	0.02981	0.02477	0.02426	0.13129	0.10296	0.28053	0.11192	0.14387	0.70673	0.00913	0.04913	0.01306	0.07259	0.35229	0.01281
t277	0.03949	0.09884	0.03616	0.02602	0.02305	0.14668	0.09875	0.28149	0.10553	0.13517	0.67683	0.0152	0.03956	0.01162	0.06348	0.34795	0.00871
t278	0.03895	0.1042	0.04741	0.02531	0.02161	0.16828	0.09153	0.28522	0.10197	0.12332	0.65934	0.0162	0.03524	0.01105	0.06234	0.33694	0.00798
t279	0.03661	0.11578	0.0579	0.03205	0.0243	0.13854	0.07954	0.27345	0.11052	0.12686	0.63974	0.0162	0.04879	0.01759	0.07211	0.33529	0.01147
t280	0.03208	0.13153	0.07253	0.03937	0.02894	0.1231	0.07085	0.29237	0.1097	0.13496	0.63097	0.01207	0.08216	0.02945	0.09401	0.34001	0.01893
t281	0.02409	0.14136	0.10704	0.05655	0.03172	0.12373	0.07537	0.30249	0.10963	0.14372	0.61995	0.01344	0.11728	0.04002	0.10349	0.32117	0.03203
t282	0.01915	0.14435	0.12552	0.06635	0.03678	0.12358	0.0811	0.31517	0.10981	0.1463	0.61826	0.01791	0.1288	0.04708	0.10269	0.3035	0.045
t283	0.0188	0.13569	0.12756	0.07303	0.04706	0.12845	0.0821	0.33678	0.11156	0.14875	0.61509	0.01636	0.13694	0.0557	0.10019	0.2985	0.05854
t284	0.01777	0.13003	0.12465	0.07695	0.0596	0.12943	0.08342	0.35752	0.1147	0.14221	0.61173	0.01409	0.14118	0.06865	0.09823	0.28405	0.07612
t285	0.01591	0.1255	0.1015	0.07869	0.07004	0.12809	0.08609	0.3625	0.11802	0.13384	0.61049	0.0124	0.14719	0.08552	0.09905	0.27183	0.09139
t286	0.01379	0.12606	0.09245	0.08339	0.08088	0.12784	0.08946	0.35492	0.11551	0.12899	0.6224	0.01808	0.15731	0.10537	0.09304	0.26939	0.1042
t287	0.01306	0.13211	0.10805	0.08234	0.12509	0.12613	0.08822	0.36197	0.13057	0.13103	0.65117	0.03719	0.16922	0.11867	0.08598	0.26577	0.11353
t288	0.01469	0.12137	0.09186	0.08476	0.13245	0.11328	0.08819	0.3254	0.12886	0.12573	0.67368	0.0584	0.18053	0.11189	0.08327	0.25971	0.12087
t289	0.01486	0.12558	0.08503	0.08908	0.14296	0.11227	0.09574	0.30022	0.12141	0.12574	0.70049	0.07576	0.19116	0.09792	0.08099	0.24978	0.1283
t290	0.01416	0.14728	0.07919	0.09339	0.14427	0.12085	0.10163	0.27912	0.11021	0.12843	0.71454	0.08513	0.20005	0.08091	0.07657	0.25317	0.13611
t291	0.01589	0.16873	0.067	0.10368	0.13333	0.11052	0.10613	0.27055	0.10662	0.13376	0.72591	0.08656	0.20758	0.07054	0.07128	0.26712	0.14484
t292	0.01776	0.1942	0.06781	0.10135	0.1293	0.10816	0.1167	0.26598	0.10674	0.13688	0.74281	0.08506	0.20636	0.06392	0.07223	0.27775	0.13921
t293	0.01739	0.20124	0.06741	0.10635	0.12735	0.10934	0.12415	0.2639	0.10825	0.13802	0.75181	0.08086	0.19497	0.05825	0.08133	0.26654	0.11698
t294	0.01533	0.20316	0.05367	0.11075	0.13495	0.1165	0.13509	0.27401	0.11009	0.14953	0.75564	0.06795	0.18882	0.05153	0.09254	0.25512	0.10553
t295	0.01555	0.20491	0.04166	0.11583	0.14219	0.131	0.14694	0.29984	0.11139	0.16527	0.75325	0.05761	0.18325	0.04245	0.101	0.23879	0.1018
t296	0.01684	0.23753	0.03239	0.11831	0.16854	0.14897	0.1591	0.32112	0.1103	0.17174	0.75789	0.04879	0.18382	0.03788	0.0965	0.2391	0.07991
t297	0.01673	0.24797	0.02317	0.12498	0.19621	0.14248	0.17218	0.33762	0.10911	0.1777	0.75422	0.03635	0.16124	0.03114	0.09019	0.2468	0.0503
t298	0.01487	0.2449	0.01526	0.12303	0.22355	0.1326	0.18374	0.33705	0.10878	0.17063	0.74624	0.0156	0.14902	0.02717	0.09849	0.28051	0.04131
t299	0.01785	0.21014	0.01011	0.12774	0.20927	0.14172	0.18101	0.32824	0.12226	0.1621	0.72595	0.00393	0.16947	0.02739	0.09651	0.30544	0.02584
t300	0.01818	0.18715	0.01167	0.10413	0.24279	0.13377	0.1781	0.33192	0.12397	0.15002	0.71436	0.00565	0.17643	0.02792	0.08931	0.32765	0.01478
t301	0.01801	0.18155	0.01251	0.09028	0.28354	0.11448	0.17044	0.33907	0.11538	0.14048	0.69538	0.00922	0.17667	0.02913	0.08482	0.33533	0.01119
t302	0.01927	0.2068	0.0257	0.09345	0.31566	0.11637	0.18	0.34186	0.11066	0.14166	0.66059	0.01032	0.16341	0.03804	0.08545	0.33662	0.01263
t303	0.02059	0.25107	0.0422	0.10083	0.32838	0.13001	0.1869	0.33512	0.11108	0.15054	0.63041	0.01125	0.19439	0.0633	0.09014	0.39249	0.02182
t304	0.02189	0.30243	0.05633	0.12689	0.33619	0.1485	0.20735	0.3418	0.1079	0.15798	0.59245	0.00673	0.26958	0.11169	0.10276	0.41518	0.04678
t305	0.02143	0.35684	0.06727	0.16646	0.33861	0.16078	0.24278	0.34655	0.10574	0.16961	0.56289	0.00302	0.28727	0.15816	0.10924	0.40211	0.0691
t306	0.01963	0.39272	0.08214	0.18708	0.35509	0.1881	0.28173	0.3357	0.10439	0.16994	0.5361	0.00097	0.27885	0.18331	0.10931	0.38492	0.07248
t307	0.01885	0.41306	0.09921	0.19938	0.39146	0.20882	0.30832	0.30901	0.10669	0.16457	0.49912	0.00101	0.25169	0.18101	0.10416	0.38131	0.08736
t308	0.02062	0.43059	0.12117	0.19967	0.43384	0.24147	0.32881	0.29119	0.10993	0.16149	0.46117	0.00287	0.22013	0.1632	0.09767	0.36606	0.10916
t309	0.02215	0.42	0.14403	0.19928	0.45572	0.25966	0.34745	0.2706	0.1171	0.15695	0.40822	0.00473	0.19541	0.14191	0.09246	0.33832	0.12582
t310	0.02331	0.38956	0.16082	0.19497	0.48117	0.27312	0.35522	0.26201	0.1214	0.15193	0.3656	0.0073	0.1734	0.11224	0.08498	0.31904	0.1311
t311	0.02517	0.29378	0.20338	0.18884	0.45564	0.2456	0.36396	0.28102	0.14028	0.14372	0.3226	0.0106	0.15072	0.08078	0.07852	0.30378	0.13019
t312	0.02247	0.28882	0.21898	0.18782	0.45872	0.2458	0.36817	0.26444	0.13567	0.1365	0.33773	0.01488	0.12667	0.04913	0.07285	0.29123	0.13019
t313	0.02215	0.29638	0.2335	0.16975	0.47187	0.24601	0.38167	0.23308	0.13151	0.124	0.3671	0.02245	0.11107	0.02606	0.07193	0.28264	0.13079
t314	0.02194	0.31467	0.23674	0.17702	0.47924	0.25481	0.39047	0.20463	0.1283	0.1151	0.39184	0.03743	0.10574	0.01843	0.07556	0.27978	0.12889
t315	0.01972	0.32696	0.25532	0.17147	0.48899	0.2647	0.41213	0.17599	0.13159	0.11282	0.4208	0.05465	0.1064	0.01463	0.07913	0.26917	0.1312
t316	0.01748	0.32527	0.26411	0.17639	0.49688	0.27524	0.41192	0.166	0.1308	0.1154	0.45605	0.06489	0.10768	0.0135	0.08023	0.25095	0.13848
t317	0.01674	0.33087	0.26217	0.17477	0.52254	0.29722	0.40889	0.15666	0.12873	0.11386	0.47924	0.06967	0.10757	0.01548	0.08082	0.23685	0.14676
